paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
PACT-2023-P0008,PACT,PACT,2023,complete,Boustrophedonic Frames: Quasi-Optimal L2 Caching for Textures in GPUs,Diya Joseph|Juan L. Aragón|Joan-Manuel Parcerisa|Antonio González 0001,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00019,,https://doi.org/10.1109/PACT58117.2023.00019,,,https://dblp.org/rec/conf/IEEEpact/JosephAP023,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00019,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0009,PACT,PACT,2023,complete,CELLO: Compiler-Assisted Efficient Load-Load Ordering in Data-Race-Free Regions,Sawan Singh|Josué Feliu|Manuel E. Acacio|Alexandra Jimborean|Alberto Ros 0001,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00009,,https://doi.org/10.1109/PACT58117.2023.00009,,,https://dblp.org/rec/conf/IEEEpact/SinghFAJR23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00009,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0010,PACT,PACT,2023,complete,Drishyam: An Image is Worth a Data Prefetcher,Shubdeep Mohapatra|Biswabandan Panda,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00013,,https://doi.org/10.1109/PACT58117.2023.00013,,,https://dblp.org/rec/conf/IEEEpact/MohapatraP23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00013,paper,primary,verified,high,T03/T04/T09/T11,domain_visual_robotics_genomics,3dgs|robotics|slam|vision|genomics|scientific|mobile_gpu,PACT-C08,"Domain, visual, robotics, genomics, and scientific workloads",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0011,PACT,PACT,2023,complete,Dynamic Allocation of Processor Cores to Graph Applications on Commodity Servers,Lucia Pons|Julio Sahuquillo|Timothy M. Jones 0001,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00035,,https://doi.org/10.1109/PACT58117.2023.00035,,,https://dblp.org/rec/conf/IEEEpact/PonsSJ23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00035,paper,primary,verified,high,T09/T05/T08,graph_sparse_irregular_gpu,graph|sparse|irregular|gpu|olap|spmm,PACT-C03,"Graph, sparse, irregular, and OLAP on parallel hardware",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0012,PACT,PACT,2023,complete,G-Sparse: Compiler-Driven Acceleration for Generalized Sparse Computation for Graph Neural Networks on Modern GPUs,Yue Jin|Chengying Huan|Heng Zhang 0005|Yongchao Liu 0004|Shuaiwen Leon Song|Rui Zhao|Yao Zhang|Changhua He|Wenguang Chen,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00020,,https://doi.org/10.1109/PACT58117.2023.00020,,,https://dblp.org/rec/conf/IEEEpact/JinHZLSZZHC23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00020,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,frontier,4,Compiler-driven sparse GNN acceleration on GPUs.,yes,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0013,PACT,PACT,2023,complete,GraphMini: Accelerating Graph Pattern Matching Using Auxiliary Graphs,Juelin Liu|Sandeep Polisetty|Hui Guan 0001|Marco Serafini,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00026,,https://doi.org/10.1109/PACT58117.2023.00026,,,https://dblp.org/rec/conf/IEEEpact/LiuP0S23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00026,paper,primary,verified,high,T09/T05/T08,graph_sparse_irregular_gpu,graph|sparse|irregular|gpu|olap|spmm,PACT-C03,"Graph, sparse, irregular, and OLAP on parallel hardware",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0014,PACT,PACT,2023,complete,HugeGPT: Storing Guest Page Tables on Host Huge Pages to Accelerate Address Translation,Weiwei Jia 0001|Jiyuan Zhang 0003|Jianchen Shan|Yiming Du|Xiaoning Ding|Tianyin Xu,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00014,,https://doi.org/10.1109/PACT58117.2023.00014,,,https://dblp.org/rec/conf/IEEEpact/00010SDDX23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00014,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0015,PACT,PACT,2023,complete,INTERPRET: Inter-Warp Register Reuse for GPU Tensor Core,Jae Seok Kwak|Myung Kuk Yoon|Ipoom Jeong|Seunghyun Jin 0002|Won Woo Ro,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00033,,https://doi.org/10.1109/PACT58117.2023.00033,,,https://dblp.org/rec/conf/IEEEpact/KwakYJJR23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00033,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0016,PACT,PACT,2023,complete,MBAPIS: Multi-Level Behavior Analysis Guided Program Interval Selection for Microarchitecture Studies,Hongwei Cui|Yujie Cui|Honglan Zhan|Shuhao Liang|Xianhua Liu 0001|Chun Yang|Xu Cheng 0001,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00032,,https://doi.org/10.1109/PACT58117.2023.00032,,,https://dblp.org/rec/conf/IEEEpact/CuiCZL0Y023,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00032,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0017,PACT,PACT,2023,complete,"mlirSynth: Automatic, Retargetable Program Raising in Multi-Level IR Using Program Synthesis",Alexander Brauckmann|Elizabeth Polgreen|Tobias Grosser|Michael F. P. O'Boyle,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00012,,https://doi.org/10.1109/PACT58117.2023.00012,,,https://dblp.org/rec/conf/IEEEpact/BrauckmannPGO23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00012,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0018,PACT,PACT,2023,complete,Parallelizing Maximal Clique Enumeration on GPUs,Mohammad Almasri|Yen-Hsiang Chang 0001|Izzat El Hajj|Rakesh Nagi|Jinjun Xiong|Wen-mei W. Hwu,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00022,,https://doi.org/10.1109/PACT58117.2023.00022,,,https://dblp.org/rec/conf/IEEEpact/AlmasriCHNXH23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00022,paper,primary,verified,high,T09/T05/T08,graph_sparse_irregular_gpu,graph|sparse|irregular|gpu|olap|spmm,PACT-C03,"Graph, sparse, irregular, and OLAP on parallel hardware",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0019,PACT,PACT,2023,complete,Performance Characterization of Popular DNN Models on Out-of-Order CPUs,Pablo Prieto|Pablo Abad Fidalgo|José-Ángel Gregorio|Valentin Puente,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00025,,https://doi.org/10.1109/PACT58117.2023.00025,,,https://dblp.org/rec/conf/IEEEpact/PrietoFGP23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00025,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0020,PACT,PACT,2023,complete,PreFlush: Lightweight Hardware Prediction Mechanism for Cache Line Flush and Writeback,Hussein Elnawawy|James Tuck 0001|Gregory T. Byrd,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00015,,https://doi.org/10.1109/PACT58117.2023.00015,,,https://dblp.org/rec/conf/IEEEpact/ElnawawyTB23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00015,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0021,PACT,PACT,2023,complete,QeiHaN: An Energy-Efficient DNN Accelerator that Leverages Log Quantization in NDP Architectures,Bahareh Khabbazan|Marc Riera|Antonio González 0001,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00036,,https://doi.org/10.1109/PACT58117.2023.00036,,,https://dblp.org/rec/conf/IEEEpact/KhabbazanR023,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00036,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0022,PACT,PACT,2023,complete,"Quickloop: An Efficient, FPGA-Accelerated Exploration of Parameterized DNN Accelerators",Tayyeb Mahmood|Kashif Inayat|Jaeyong Chung,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00037,,https://doi.org/10.1109/PACT58117.2023.00037,,,https://dblp.org/rec/conf/IEEEpact/MahmoodIC23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00037,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0023,PACT,PACT,2023,complete,Retargeting Applications for Heterogeneous Systems with the Tribble Source-to-Source Framework,Luís Miguel Sousa|João Bispo|Nuno Paulino 0001,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00038,,https://doi.org/10.1109/PACT58117.2023.00038,,,https://dblp.org/rec/conf/IEEEpact/SousaB023,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00038,paper,primary,verified,high,T06/T07/T12,spatial_fpga_heterogeneous_accelerators,fpga|spatial|heterogeneous|accelerator|hls|source_to_source,PACT-C06,"Spatial, FPGA, and heterogeneous accelerators",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0024,PACT,PACT,2023,complete,SDM: Sharing-Enabled Disaggregated Memory System with Cache Coherent Compute Express Link,Hyokeun Lee|Kwanseok Choi|Hyuk-Jae Lee|Jaewoong Sim,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00016,,https://doi.org/10.1109/PACT58117.2023.00016,,,https://dblp.org/rec/conf/IEEEpact/LeeCLS23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00016,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,frontier,4,CXL/disaggregated memory route.,yes,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0025,PACT,PACT,2023,complete,Separating Mechanism from Policy in STM,Yaodong Sheng|Ahmed Hassan|Michael F. Spear,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00031,,https://doi.org/10.1109/PACT58117.2023.00031,,,https://dblp.org/rec/conf/IEEEpact/ShengHS23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00031,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0026,PACT,PACT,2023,complete,SimplePIM: A Software Framework for Productive and Efficient Processing-in-Memory,Jinfan Chen|Juan Gómez-Luna|Izzat El Hajj|Yuxin Guo|Onur Mutlu,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00017,,https://doi.org/10.1109/PACT58117.2023.00017,,,https://dblp.org/rec/conf/IEEEpact/ChenGHGM23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00017,paper,primary,verified,high,T10/T01/T11,memory_pim_cxl_persistence,memory|pim|near_memory|cxl|nvm|kv_cache|data_movement,PACT-C05,"Memory, PIM, CXL, persistence, and data movement",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,https://github.com/CMU-SAFARI/SimplePIM,,,tool_benchmark,5,PIM software framework route.,yes,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27. Code URL added from issue-metadata agent source check 2026-06-27; runnable status not evaluated.
PACT-2023-P0027,PACT,PACT,2023,complete,SLIDEX: Sliding Window Extension for Image Processing,Raúl Taranco|José-María Arnau|Antonio González 0001,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00039,,https://doi.org/10.1109/PACT58117.2023.00039,,,https://dblp.org/rec/conf/IEEEpact/TarancoA023,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00039,paper,primary,verified,high,T03/T04/T09/T11,domain_visual_robotics_genomics,3dgs|robotics|slam|vision|genomics|scientific|mobile_gpu,PACT-C08,"Domain, visual, robotics, genomics, and scientific workloads",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0028,PACT,PACT,2023,complete,SparseFT: Sparsity-aware Fault Tolerance for Reliable CNN Inference on GPUs,Gwangeun Byeon|Seungtae Lee|Seongwook Kim|Yongjun Kim|Prashant J. Nair|Seokin Hong,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00041,,https://doi.org/10.1109/PACT58117.2023.00041,,,https://dblp.org/rec/conf/IEEEpact/ByeonLKKNH23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00041,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0029,PACT,PACT,2023,complete,SpecCheck: A Tool for Systematic Identification of Vulnerable Transient Execution in gem5,Zack McKevitt|Ashutosh Trivedi 0001|Tamara Silbergleit Lehman,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00030,,https://doi.org/10.1109/PACT58117.2023.00030,,,https://dblp.org/rec/conf/IEEEpact/McKevittTL23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00030,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0030,PACT,PACT,2023,complete,Thread-to-Core Allocation in ARM Processors Building Synergistic Pairs,Marta Navarro 0001|Josué Feliu|Salvador Petit|María Engracia Gómez|Julio Sahuquillo,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00040,,https://doi.org/10.1109/PACT58117.2023.00040,,,https://dblp.org/rec/conf/IEEEpact/NavarroFPGS23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00040,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0031,PACT,PACT,2023,complete,TSUNAMI: A GPU Implementation of the WFA Algorithm,Giulia Gerometta|Alberto Zeni|Marco D. Santambrogio,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00021,,https://doi.org/10.1109/PACT58117.2023.00021,,,https://dblp.org/rec/conf/IEEEpact/GeromettaZS23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00021,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0032,PACT,PACT,2023,complete,"UWOmppro: UWOmp++ with Point-to-Point Synchronization, Reduction and Schedules",Aditya Agrawal|V. Krishna Nandivada,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00011,,https://doi.org/10.1109/PACT58117.2023.00011,,,https://dblp.org/rec/conf/IEEEpact/AgrawalN23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00011,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2023-P0033,PACT,PACT,2023,complete,Virtual PIM: Resource-Aware Dynamic DPU Allocation and Workload Scheduling Framework for Multi-DPU PIM Architecture,Donghyeon Kim 0001|Taehoon Kim 0001|Inyong Hwang|Taehyeong Park 0001|Hanjun Kim 0001|Youngsok Kim|Yongjun Park 0001,Conference Papers,,accepted_paper,10.1109/PACT58117.2023.00018,,https://doi.org/10.1109/PACT58117.2023.00018,,,https://dblp.org/rec/conf/IEEEpact/KimKHP0KP23,https://pact2023.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2023.html,,DBLP PACT 2023 proceedings metadata,https://doi.org/10.1109/PACT58117.2023.00018,paper,primary,verified,high,T10/T01/T11,memory_pim_cxl_persistence,memory|pim|near_memory|cxl|nvm|kv_cache|data_movement,PACT-C05,"Memory, PIM, CXL, persistence, and data movement",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,frontier,4,Resource-aware multi-DPU PIM scheduling route.,yes,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0001,PACT,PACT,2024,complete,A Parallel Hash Table for Streaming Applications,Magnus Östgren|Ioannis Sourdis,Conference Papers,,accepted_paper,10.1145/3656019.3676951,,,,,https://dblp.org/rec/conf/IEEEpact/OstgrenS24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676951,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0002,PACT,PACT,2024,complete,A Transducers-based Programming Framework for Efficient Data Transformation,Tri Nguyen 0002|Michela Becchi,Conference Papers,,accepted_paper,10.1145/3656019.3676891,,,,,https://dblp.org/rec/conf/IEEEpact/NguyenB24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676891,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0003,PACT,PACT,2024,complete,ACE: Efficient GPU Kernel Concurrency for Input-Dependent Irregular Computational Graphs,Sankeerth Durvasula|Adrian Zhao|Raymond Kiguru|Yushi Guan|Zhonghan Chen|Nandita Vijaykumar,Conference Papers,,accepted_paper,10.1145/3656019.3676897,,,,,https://dblp.org/rec/conf/IEEEpact/DurvasulaZKGCV24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676897,paper,primary,verified,high,T09/T05/T08,graph_sparse_irregular_gpu,graph|sparse|irregular|gpu|olap|spmm,PACT-C03,"Graph, sparse, irregular, and OLAP on parallel hardware",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0004,PACT,PACT,2024,complete,Activation Sequence Caching: High-Throughput and Memory-Efficient Generative Inference with a Single GPU,Sowoong Kim|Eunyeong Sim|Youngsam Shin|YeonGon Cho|Woongki Baek,Conference Papers,,accepted_paper,10.1145/3656019.3676945,,,,,https://dblp.org/rec/conf/IEEEpact/KimSSCB24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676945,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,frontier,4,Generative inference memory/caching route.,yes,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
